id,query,answer_ids
2053,What disease is recognized as related to both vestibular ataxia and autosomal dominant sensory ataxia 1 as either a precursor or derivative condition?,[38964]
4268,I frequently experience nausea and have a rare condition that impairs my ability to digest certain sugars. Can you suggest any medications suitable for my sugar digestion issue and also indicate whether they have nausea as a potential side effect?,[20592]
5032,"What condition could cause constant fatigue, joint pain, and fever, primarily affects women, and might be similar to mixed neoplasm, with potential impact on the heart or lungs? My grandmother experienced similar symptoms. What might this be?",[36630]
671,"Would you be able to pinpoint the pathway involving the ABCD4 gene/protein, explain how it relates to disease development, and briefly describe the key steps within this pathway?",[128241]
7063,Could you provide me with information on a medication that shares a gene or protein transporter in common with Dronedarone and also has an elimination half-life ranging from 21 to 72 days?,"[14206, 14474, 14347, 14302]"
6239,Which phenotypic manifestations or effects are associated with the subtype of melanoma known as acral lentiginous melanoma?,"[94443, 94444, 25422, 94350, 23280, 22574]"
715,What nutritional disorder could be triggered by refeeding after severe malnutrition?,[100027]
5156,Which disease is associated with immune-mediated neuromuscular junction dysfunction and is related to both acquired immune disorders and botulism?,[37776]
11189,Search for pathways associated with Peptide Ligand-Binding Receptors that interact with a common gene or protein.,[128299]
1090,Which syndrome-linked disease is associated with the PTHLH gene or its protein product?,[95033]
7107,Search for pathologies linked to cholecystokinin (CCK) that should not be treated with Tacrine.,[35641]
8157,Which illnesses linked to MIAT lead to extensive myocardial necrosis due to blood flow disruption and should not be treated with Ozanimod?,"[83824, 37180, 83823]"
8033,"Which proteins or genes engage in interaction with the ABC subfamily C member 2, or are associated with the toxicity of the botulinum toxin type D gene/protein?",[3181]
9269,"Is there any pharmacological agent that exhibits a synergistic effect when combined with Phendimetrazine for treating a particular condition and concurrently functions as a triple reuptake inhibitor, targeting norepinephrine, serotonin, and dopamine in the brain?","[15484, 15174]"
5079,Can you list the pill-type medicines that target the CPA1 gene or protein?,"[19756, 19757, 19758, 19759, 19760, 19761, 19762, 19763, 19764, 19765, 19766, 19767, 19768]"
4223,What other diseases are associated with Lyme disease and also involve infections from spiral-shaped bacteria?,[37861]
6272,"Identify common gene targets associated with both Pentabromophenol and N-[(2',4'-Difluoro-4-hydroxy-5-iodobiphenyl-3-yl)carbonyl]-beta-alanine.",[111]
7028,What are the observed effects or phenotypes associated with different subtypes of scleral diseases?,"[22388, 94254, 94483, 22335, 22388]"
4347,What are the downstream signaling pathways of estrogen-induced transduction involving PRKCZ?,[62976]
10398,Which gene or protein is notably missing from the fundus region of the stomach in two instances?,[9976]
6316,Which dideoxynucleoside medication shares a similar affinity for gene/protein carriers with Ethinylestradiol and effectively halts the proliferation of viral DNA?,"[14210, 14181, 14218, 14254, 14256, 14264]"
1377,"I've been diagnosed with chronic hepatitis C and need medications that can effectively impede the virus's replication, particularly by targeting the enzyme it uses to duplicate itself. Can you provide me with a list of such treatments?","[14714, 15235]"
10034,"Which condition impacting the visual pathway, from the optic nerve to the visual cortex, would deem the use of intracranial abscess medications inadvisable?","[36361, 37149]"
3326,Can you find a disease related to CINCA syndrome that may cause permanent blindness?,[38171]
1213,"What conditions are associated with corneal ulcers, including hereditary aspects or related disorders?",[84089]
7384,"Could you identify a compound influenced by gene or protein interactions with the recycling endosome that acts to amplify the kinase function of the insulin receptor β, resulting in elevated activation of subsequent pathways like PI3-kinase and Akt?","[14117, 14121, 14122, 14123, 14124, 14125]"
596,Which medications are used to treat pulmonary tuberculosis and simultaneously target the CYP3A5 enzyme and inhibit the activity of DNA-dependent RNA polymerase?,"[15494, 14286]"
2018,What conditions with syndromic anorectal malformations are contraindicated for Naltrexone treatment?,[29999]
3242,"Which gene or protein participates in protein-binding interactions, plays a role in MRAS-complex mutant signaling, and contributes to ERK1/2 signaling reactivation in the presence of mutant NRAS-driven RAF inhibitor resistance?","[1980, 756]"
10150,"Which cellular structures or components are involved in interactions with genes or proteins that are the target of (5S)-5-Iododihydro-2,4(1H,3H)-pyrimidinedione?","[56241, 56436]"
9346,Which biological process shares a similar interaction pattern with genes or proteins as observed in the interaction between visceral mesoderm and endoderm that is critical for midgut development?,"[50496, 106432, 40588, 44781, 41325, 45521, 109011, 40405, 46870]"
9222,"Identify the common genetic targets associated with the interactions of 2-(3,5-Dimethylphenyl)-1,3-benzoxazole and N-(3,5-dibromo-4-hydroxyphenyl)-2,6-dimethylbenzamide.",[111]
8078,Which anatomical structures lack the expression of genes or proteins linked to Ascites?,"[64512, 67302, 64778, 68618, 64876]"
8688,Which biological processes share interaction patterns similar to those found in the metabolism of fructosamine involving genes or proteins?,"[43108, 45099, 43727, 40784, 40469, 41751, 51679]"
8958,Identify a metabolic pathway involved in the synthesis of bile acids and bile salts derived from 27-hydroxycholesterol that also interacts with a common gene or protein.,[62543]
8524,Which conditions linked to HADH enzyme deficiency lead to obesity by an abnormal accumulation of fat and are known to have contraindications with the use of Norgestimate?,"[33593, 28651]"
8440,"Which gene or protein is consistently unexpressed or missing in both Brodmann area 9, as identified by Brodmann in 1909, and the biceps brachii muscle?",[4111]
2544,What genes or proteins are involved in the 'Miscellaneous transport and binding events' pathway and contribute to protein insertion into membranes through membrane insertase activity?,[1824]
5689,"What is the name of the syndrome characterized by unusual facial structure, belongs to syndromic disorders, includes delayed development and unique craniofacial features, as well as congenital heart defects, and results from a 520kb deletion on chromosome 16p12.1?",[29665]
10870,"What are the common gene targets associated with the binding or transport of both Dibenzofuran-4,6-Dicarboxylic Acid and 2',6'-Difluorobiphenyl-4-carboxylic Acid?",[111]
6482,Identify proteins or genes demonstrating interaction with SORL1 and exhibiting shared association with an identical effect or phenotype.,[611]
2938,Could you recommend any drugs that enhance Verteporfin's effectiveness and also sensitize cancer cells to radiation therapy?,"[20643, 16293, 21896, 21897, 21898, 20622, 19158, 17335]"
