id,query,answer_ids
10078,Show me publications by Virginie Ponsinet focusing on the optical magnetism properties in dodecahedral plasmonic nanostructures.,[1844178]
2390,Does Arxiv have any papers from TRW Inc. exploring low-voltage dielectric elastomer actuators (DEAs) and their usage in membrane technologies?,[1624665]
13317,Looking for Physics publications from the University of Jaffna that address quaternion field quantization.,[1205858]
4207,Arxiv papers on black hole occupation fractions authored by The College of St. Scholastica researchers,"[1262057, 1282308, 1653662, 1746121]"
6256,Show me research papers discussing the possibility of inducing superconductivity through the use of alcoholic beverages containing Tartaric acid.,[1482435]
11346,Publications by GE Aviation authors on multicolor methods for detecting bursts of hot particles,[1228902]
8017,Show me papers on optical transmission techniques authored by researchers associated with Nortel.,"[1331523, 1296552, 1410477, 1379090, 1593143, 1745656]"
9329,"Can you show me publications from the co-authors of ""Cavitation flow instability of subcooled liquid nitrogen in converging–diverging nozzles"" that also study the flow of boiling nitrogen through nozzles?","[1632409, 1420732]"
8173,Could you help me find papers related to Counterfactual definiteness that delve into the usage and comparison of various quantum correlation measures? I'm specifically looking for studies that examine how these measures are implemented in the context of counterfactual definiteness.,"[1184152, 1185530, 1187547]"
473,"Look for papers that have a common coauthor with ""Efficient Iterative Integral Technique for Computation of Fields in Electric Machines with Rotor Eccentricity"", that are in the same research area, and that also undertake analysis of nonlinear machine fields similar to this 2012 study.",[1447738]
9085,Are there any Physics research papers on Arxiv discussing Dammann gratings in connection with Smart Technologies?,[1462655]
517,"What are some related papers discussing high-temperature capacitor materials that have either cited or been referenced in the ""Relaxor behaviour of K0.5Bi0.5TiO3-BiScO3 ceramics"" study?","[1601360, 1348163, 1185542]"
5172,Show me research papers related to the synthesis of coatings with Hexamethyldisilane in materials science.,"[1454731, 1678293]"
13238,"Can you show me the papers that applied the Soft Collinear Effective Theory in explaining momentum broadening and referenced or discussed the study titled ""Momentum broadening in weakly coupled quark-gluon plasma (with a view to finding the quasiparticles within liquid quark-gluon plasma)""?","[1545178, 1614684, 1498434]"
4328,Are there any Physics papers from Ashoka University discussing economic theories?,[1727444]
12062,Show me articles by A. Riccio focused on the study of delamination propagation in composite materials.,"[1759597, 1627967]"
10033,"Does Pomeranian Medical University have any published papers in the realm of Atomic Physics that investigate the comparative DNA damage effects of various types of radiation, including X-rays and gamma rays?",[1508179]
6379,Show me publications by M. Centelles related to the cooling mechanisms in neutron stars.,[1806500]
11269,Are there any papers authored by Ford Motor Company researchers that assess the use of a moving grid system for traffic flow management?,[1451677]
7123,Can you show me research papers by scholars at Mbarara University of Science and Technology from 1998 to 2014 concerning ionospheric irregularity models?,[1704183]
12106,Are there any publications by the Indian Institute of Petroleum on the topic of envelope solutions for periodic surface gravity waves?,[1665965]
3181,Are there any research articles from Albion College where distant semiconductor quantum dots demonstrated quantum entanglement through experimental observations?,[1860343]
5016,"Which publications by the co-authors of ""Towards ultrahigh-resolution multi-reflection time-of-flight mass spectrometry at ISOLTRAP"" address methods for minimizing ion impurities in mass spectrometry analyses?","[1805065, 1532099, 1434542, 1492190]"
7047,"I'm looking for papers with a common author as ""Optical multiplexing: Tunable lifetime nanocrystals"", that are within the same research field, and explore the application of ZnO nanorods LEDs with graphene electrodes.",[1384845]
10157,Search for publications by D. Newby focusing on the impact of rare-earth element size.,[1232643]
2077,"What are the papers discussing propagation speed that are referenced in ""The bililinear-biquadratic model on the complete graph""?","[1314758, 1197830]"
1318,"What are the papers cited in ""Melting Line Parameters and Thermodynamic Properties of Methane at High Pressures"" that also delve into the thermodynamic qualities of crystal structures?",[1304537]
2113,"Find publications referenced by ""Heterojunction Band Offset Limitations on Open-Circuit Voltage in p-ZnTe/n-ZnSe Solar Cells"" that additionally mention the topic of two-photon excitation within intermediate band solar cells.","[1509937, 1399674]"
13194,"Are there any papers from 2015 that focus on synchrotron beamline optimization through genetic algorithms, have common authors with 'General method for automatic on-line beamline optimization based on genetic algorithm', and belong to the same study field as this paper?",[1295077]
3349,Recent climate science insights on Venus' cloud-level convection and sunlight: any publications by New York City Law Department authors?,[1433164]
4084,Could you show me any research papers related to ADK theory that discuss the ionization of neon using few-cycle pulses?,[1677812]
5782,"What are some papers discussing hydrodynamic effects that have either cited or drawn influence from ""Anomalies and time reversal invariance in relativistic hydrodynamics: the second order and higher dimensional formulations""?","[1208513, 1376775, 1543752, 1266668, 1574134, 1452950, 1257435, 1257148, 1371646]"
12692,Are there any papers available that explore real-time ultrasound imaging of ablation lesions in intracardiac injections?,"[1442646, 1413466, 1350318, 1778743]"
3615,Show me a selection of publications focusing on analyzing the potential of renewable energy in the transition to a low-carbon economy for combating climate change.,[1645855]
6589,Show me articles related to the Womersley number that investigate the characteristics of blood flow.,"[1438153, 1700319, 1718456, 1668121, 1355322, 1590460, 1475485, 1315391]"
1644,Does any 2015 publication affiliated with El Camino College explore Milky Way's astronomy?,[1298699]
2833,Are there any publications from Nanjing University of Aeronautics and Astronautics on the topic of high-entropy alloy coatings within the Coating field?,[1869551]
11499,Find papers by J. Amighian on the magnetic characteristics of doped nanoparticles.,"[1252907, 1310667, 1534859, 1653279, 1321263, 1288080, 1393041, 1435151, 1471729, 1476830, 1328063]"
3771,"Which publications by the co-authors of ""Evaluation of Self-Field Distributions for Bi2223 Tapes With Oxide Barriers Carrying DC Transport Current"" further delve into non-destructive evaluation methods for twisted superconducting tapes?","[1310800, 1582978]"
6891,Does ARCO have any publications discussing condensation heat transfer using refrigerants in shell and tube heat exchangers within the heat transfer domain?,[1530599]
11981,Can you show me some 2015 papers on Nuclear magneton describing a CERN experiment?,[1618440]
